AIRPORT,LATITUDE,LONGITUDE
EFK,44.88805556,-72.22861111
EFK,44.88805556,-72.22861111
EFK,44.88805556,-72.22861111
EFK,44.88888889,-72.22916667
EFK,44.88888889,-72.22916667
EFK,44.88944444,-72.23000000
EFK,44.88944444,-72.23000000
EFL,38.11805556,20.50555556
EFL,38.11861111,20.49972222
EG1,30.11361111,30.90527778
EG1,30.11416667,30.91055556
EG1,30.11638889,30.91555556
EG2,30.81944444,30.19166667
EG2,30.81972222,30.19111111
EG3,29.20833333,31.01666667
EGA,60.28333333,-148.08333333
EGC,44.82444444,0.51888889
EGC,44.82444444,0.51888889
EGC,44.82444444,0.51888889
EGC,44.82444444,0.51888889
EGC,44.82444444,0.51888889
EGC,44.82527778,0.51861111
EGE,39.64277778,-106.93250000
EGE,39.64277778,-106.93250000
EGE,39.64277778,-106.91583333
EGE,39.64277778,-106.91583333
EGE,39.64361111,-106.91388889
EGI,30.64861111,-86.52194444
EGI,30.64861111,-86.52194444
EGI,30.65027778,-86.52694444
EGI,30.65027778,-86.52277778
EGI,30.65027778,-86.52277778
EGN,13.48361111,22.47250000
EGN,13.48750000,22.46944444
EGP,28.70222222,-100.48055556
EGP,28.70222222,-100.48055556
EGS,65.27777778,-14.40277778
EGS,65.28333333,-14.40138889
EGT,37.32361111,-97.38833333
EGT,37.32500000,-97.38833333
EGV,45.93166667,-89.26888889
EGV,45.93222222,-89.26833333
EGX,58.18444444,-157.37472222
EGX,58.18555556,-157.37555556
EGX,58.20777778,-157.37027778
EHM,58.64638889,-162.06277778
EHM,58.64638889,-162.06277778
EHM,58.64722222,-162.06055556
EHM,58.64805556,-162.06305556
EHM,58.64805556,-162.06305556
EHR,57.41666667,-152.71666667
EHT,41.75333333,-72.62833333
EHT,41.75777778,-72.62000000
EIA,-8.10833333,147.62500000
EIB,50.99222222,10.47611111
EIB,50.99222222,10.47611111
EIB,50.99277778,10.47277778
EIB,50.99277778,10.47277778
EIL,64.66500000,-147.09722222
EIL,64.66555556,-147.10138889
EIN,51.45027778,5.37444444
EIN,51.45333333,5.38888889
EIS,18.44388889,-64.54277778
EIS,18.44388889,-64.54277778
EIS,18.44555556,-64.54166667
EIS,18.44555556,-64.54166667
EIS,18.44555556,-64.54166667
EIS,18.44555556,-64.54138889
EIS,18.44555556,-64.54138889
EJA,7.01583333,-73.79916667
EJA,7.02444444,-73.80694444
EJH,26.19861111,36.47611111
EJH,26.20027778,36.47583333
EKA,40.80333333,-124.11277778
EKA,40.80444444,-124.11388889
EKA,40.80500000,-124.11500000
EKI,41.71944444,-86.00333333
EKI,41.71944444,-86.00333333
EKI,41.71944444,-86.00166667
EKI,41.71944444,-86.00166667
EKI,41.72222222,-85.99222222
EKI,41.72222222,-85.99222222
EKI,41.72222222,-85.99222222
EKN,38.88944444,-79.85777778
EKN,38.88944444,-79.85722222
EKN,38.88944444,-79.85722222
EKO,40.82388889,-115.78972222
EKO,40.82500000,-115.79166667
EKO,40.82500000,-115.79166667
EKO,40.82500000,-115.79138889
EKO,40.82500000,-115.79138889
EKX,37.68611111,-85.92500000
EKX,37.68694444,-85.92388889
EKY,33.31250000,-86.92638889
EKY,33.31277778,-86.92583333
ELA,29.58333333,-96.33333333
ELA,29.60000000,-96.32194444
ELA,29.60055556,-96.32194444
ELB,9.04555556,-73.97500000
ELB,9.04555556,-73.97500000
ELB,9.04555556,-73.97500000
ELB,9.04555556,-73.97500000
ELB,9.04888889,-73.97416667
ELC,-12.02083333,135.57222222
ELC,-12.01944444,135.57055556
ELC,-12.01916667,135.57472222
ELD,33.22055556,-92.81472222
ELD,33.22055556,-92.81472222
ELD,33.22083333,-92.81333333
ELD,33.22111111,-92.81166667
ELF,13.61500000,25.32472222
ELG,30.56750000,2.86472222
ELG,30.57722222,2.86416667
ELH,25.47472222,-76.68500000
ELH,25.47472222,-76.68500000
ELH,25.47472222,-76.68361111
ELH,25.47472222,-76.68361111
ELH,25.47555556,-76.68138889
ELH,25.47555556,-76.68138889
ELI,64.61361111,-162.27027778
ELI,64.61500000,-162.27055556
ELJ,2.00000000,-74.13333333
ELM,42.15972222,-76.89194444
ELM,42.15972222,-76.89194444
ELM,42.15972222,-76.89166667
ELM,42.16000000,-76.89166667
ELM,42.16000000,-76.89166667
ELM,42.16083333,-76.89527778
ELN,47.03305556,-120.53055556
ELN,47.03388889,-120.53027778
ELN,47.03472222,-120.52888889
ELP,31.80666667,-106.37722222
ELP,31.80722222,-106.37750000
ELP,31.80722222,-106.37750000
ELP,31.80722222,-106.37638889
ELP,31.80722222,-106.37638889
ELQ,26.30277778,43.77416667
ELQ,26.30277778,43.77416667
ELQ,26.30277778,43.77416667
ELQ,26.30277778,43.77416667
ELQ,26.30277778,43.77416667
ELQ,26.30333333,43.77083333
ELS,-33.03611111,27.82388889
ELS,-33.03611111,27.82388889
ELS,-33.03555556,27.82583333
ELS,-33.03555556,27.82583333
ELT,28.20888889,33.64555556
ELT,28.20916667,33.64555556
ELT,28.21166667,33.63611111
ELV,58.20000000,-136.31666667
ELW,60.89333333,-146.70833333
ELY,39.29972222,-114.84194444
ELY,39.30194444,-114.84194444
EMA,52.83000000,-1.32944444
EMA,52.83111111,-1.32805556
EMA,52.83111111,-1.32805556
EMA,52.83111111,-1.32777778
EMD,-23.57000000,148.17777778
EMD,-23.57000000,148.17833333
EMD,-23.56750000,148.17916667
EMK,62.78611111,-164.49083333
EML,47.09250000,8.30500000
EMM,41.82416667,-110.55694444
EMM,41.82500000,-110.55833333
EMN,16.62000000,-7.31722222
EMN,16.62166667,-7.31944444
EMN,16.62166667,-7.31833333
EMP,38.33055556,-96.19000000
EMP,38.33250000,-96.19083333
EMT,34.08583333,-118.03361111
EMT,34.08611111,-118.03472222
EMT,34.08611111,-118.03472222
EMT,34.08611111,-118.03472222
EMT,34.08611111,-118.03472222
EMT,34.08611111,-118.03472222
EMT,34.08611111,-118.03472222
ENA,60.56750000,-151.25111111
ENA,60.57333333,-151.24472222
ENC,48.69166667,6.23166667
ENC,48.69194444,6.23111111
ENC,48.69194444,6.23111111
ENC,48.69222222,6.22611111
ENC,48.69222222,6.22611111
ENC,48.69277778,6.23194444
ENC,48.69277778,6.23194444
END,36.33916667,-97.91638889
END,36.33916667,-97.91638889
END,36.33972222,-97.91722222
END,36.33972222,-97.91722222
END,36.33972222,-97.91583333
ENL,38.51222222,-89.09222222
ENL,38.51500000,-89.09111111
ENN,64.54638889,-149.08333333
ENN,64.54722222,-149.07388889
ENN,64.54722222,-149.07388889
ENN,64.54888889,-149.07444444
ENQ,14.38222222,-87.62111111
ENQ,14.38250000,-87.62111111
ENQ,14.38250000,-87.62111111
ENS,52.27000000,6.87416667
ENS,52.27000000,6.87416667
ENS,52.27166667,6.87833333
ENS,52.27583333,6.87250000
ENS,52.27583333,6.87250000
ENU,6.47333333,7.55888889
ENU,6.47361111,7.55888889
ENU,6.47361111,7.55888889
ENU,6.47361111,7.55888889
ENU,6.47361111,7.55888889
ENU,6.47361111,7.55888889
ENU,6.47555556,7.56611111
ENV,40.71861111,-114.03388889
ENV,40.71861111,-114.03083333
ENV,40.71861111,-114.03083333
ENV,40.71861111,-114.02861111
ENV,40.71861111,-114.02861111
ENW,42.59555556,-87.92777778
ENW,42.59583333,-87.92777778
ENW,42.59611111,-87.92722222
EOH,6.21944444,-75.59055556
EOH,6.22000000,-75.59055556
EOH,6.22000000,-75.59055556
EOH,6.22055556,-75.59055556
EOH,6.22055556,-75.59055556
EOK,40.45833333,-91.43000000
EOK,40.46000000,-91.42861111
EPA,-34.61000000,-58.61250000
EPH,47.30416667,-119.51250000
EPH,47.30805556,-119.51694444
EPL,48.32500000,6.07000000
EPL,48.32500000,6.07000000
EPL,48.32500000,6.07000000
EPL,48.32500000,6.07000000
EPL,48.32583333,6.06944444
EPN,1.37305556,17.47361111
EPR,-33.68500000,121.82416667
EPR,-33.68444444,121.82277778
EPR,-33.68222222,121.82194444
EQS,-42.90972222,-71.14250000
EQS,-42.90388889,-71.13555556
ERA,10.52138889,47.38972222
ERA,10.64138889,47.38694444
ERA,10.64138889,47.38694444
ERA,10.64138889,47.38722222
ERA,10.64138889,47.38722222
ERC,39.71111111,39.52694444
ERC,39.71166667,39.51694444
ERD,46.73333333,36.78333333
ERD,46.73333333,36.78333333
ERF,50.97972222,10.95805556
ERF,50.97972222,10.95805556
ERF,50.97972222,10.95805556
ERF,50.97972222,10.95805556
ERF,50.98333333,10.96666667
ERF,50.98333333,10.96666667
ERI,42.08000000,-80.17861111
ERI,42.08000000,-80.17861111
ERI,42.08194444,-80.17611111
ERI,42.08194444,-80.17611111
ERI,42.08305556,-80.17388889
ERI,42.08305556,-80.17388889
ERM,-27.66333333,-52.27166667
ERM,-27.66194444,-52.26833333
ERM,-27.64166667,-52.27555556
ERN,-6.66666667,-69.91666667
ERN,-6.63944444,-69.87972222
ERS,-22.61666667,17.08333333
ERS,-22.61666667,17.08333333
ERS,-22.61222222,17.08027778
ERS,-22.61222222,17.08027778
ERS,-22.61222222,17.08055556
ERS,-22.61222222,17.08055556
ERT,48.98361111,104.14972222
ERT,48.98361111,104.14972222
ERT,48.98361111,104.15027778
ERT,48.98361111,104.15027778
ERV,29.97666667,-99.08555556
ERZ,39.95555556,41.17361111
ERZ,39.95638889,41.17027778
ERZ,39.95666667,41.17027778
ES1,40.29416667,-3.72388889
ES1,40.29416667,-3.72361111
ESA,-9.87388889,150.95416667
ESA,-9.87027778,150.95250000
ESA,-9.86972222,150.95361111
ESB,40.12805556,32.99500000
ESB,40.12916667,32.99666667
ESC,45.72055556,-87.08666667
ESC,45.72277778,-87.09361111
ESD,48.70833333,-122.91250000
ESD,48.70833333,-122.91055556
ESE,31.79416667,-116.60388889
ESE,31.79416667,-116.60388889
ESE,31.79416667,-116.60388889
ESE,31.79500000,-116.60111111
ESE,31.79527778,-116.60277778
ESE,31.79527778,-116.60277778
ESE,31.79527778,-116.60277778
ESF,31.39500000,-92.29583333
ESF,31.39527778,-92.29722222
ESM,0.97777778,-79.62666667
ESM,0.97777778,-79.62666667
ESM,0.97833333,-79.62750000
ESM,0.97861111,-79.62666667
ESM,0.97861111,-79.62666667
ESM,0.97861111,-79.62666667
ESN,38.80277778,-76.06777778
ESN,38.80416667,-76.06888889
ESP,41.03555556,-75.16083333
ESP,41.03583333,-75.16055556
ESR,-26.31527778,-69.76527778
ESR,-26.31138889,-69.76527778
ESR,-26.31111111,-69.76527778
ESS,51.40305556,6.93916667
ESS,51.40305556,6.93916667
ESS,51.40305556,6.93916667
ESS,51.40305556,6.93916667
ESS,51.40305556,6.93916667
EST,43.40750000,-94.74638889
ETB,43.42222222,-88.12805556
ETH,29.55972222,34.96138889
ETH,29.56000000,34.95972222
ETN,32.41166667,-98.81250000
ETN,32.41500000,-98.80972222
ETS,31.29972222,-85.89972222
ETS,31.30000000,-85.90000000
ETZ,48.97916667,6.24777778
ETZ,48.98027778,6.24888889
EUA,-21.37833333,-174.95805556
EUA,-21.37833333,-174.95805556
EUA,-21.37750000,-174.95777778
EUA,-21.37750000,-174.95777778
EUA,-21.37722222,-174.95777778
EUA,-21.37722222,-174.95777778
EUA,-21.37583333,-174.95916667
EUE,39.60361111,-116.00361111
EUE,39.60722222,-116.00166667
EUF,31.95111111,-85.12888889
EUF,31.95138889,-85.12888889
EUG,44.12083333,-123.21750000
EUG,44.12444444,-123.21194444
EUN,27.13333333,-13.21666667
EUN,27.13333333,-13.21666667
EUN,27.14361111,-13.22527778
EUX,17.49305556,-62.97777778
EUX,17.49305556,-62.97777778
EVC,64.04194444,-148.86305556
EVC,64.04222222,-148.86277778
EVC,64.04250000,-148.86111111
EVE,68.49111111,16.67972222
EVE,68.49138889,16.67805556
EVE,68.49138889,16.67805556
EVG,62.04777778,14.42305556
EVM,47.42416667,-92.49666667
EVM,47.42416667,-92.49666667
EVM,47.42444444,-92.49722222
EVM,47.42500000,-92.49805556
EVM,47.42500000,-92.49805556
EVM,47.42638889,-92.49583333
EVN,40.14722222,44.39583333
EVN,40.15416667,44.40138889
EVN,40.15416667,44.40138889
EVV,38.03666667,-87.53250000
EVV,38.03666667,-87.53250000
EVV,38.03833333,-87.53083333
EVV,38.03833333,-87.53083333
EVV,38.04083333,-87.52861111
EVV,38.04083333,-87.52861111
EVW,41.27472222,-111.03472222
EVW,41.27500000,-111.03222222
EVX,49.02861111,1.22000000
EVX,49.02861111,1.22000000
EVX,49.02861111,1.22000000
EVX,49.02861111,1.22000000
EVX,49.02861111,1.22000000
EWB,41.67638889,-70.95805556
EWB,41.67666667,-70.95777778
EWB,41.67666667,-70.95777778
EWB,41.67694444,-70.95916667
EWK,38.05527778,-97.27611111
EWK,38.05694444,-97.27527778
EWK,38.05694444,-97.27527778
EWK,38.05722222,-97.27527778
EWK,38.05833333,-97.27444444
EWK,38.05833333,-97.27444444
EWN,35.07277778,-77.04305556
EWN,35.07277778,-77.04305556
EWN,35.07305556,-77.04305556
EWN,35.07305556,-77.04305556
EWN,35.07305556,-77.04305556
EWN,35.07305556,-77.04277778
EWN,35.07361111,-77.04250000
EWN,35.07361111,-77.04250000
EWR,40.69250000,-74.16861111
EWR,40.69583333,-74.17166667
EXI,58.42083333,-135.44722222
EXI,58.42083333,-135.44722222
EXT,50.73416667,-3.42166667
EXT,50.73416667,-3.41388889
EXT,50.73416667,-3.41388889
EXT,50.73444444,-3.41388889
EXT,50.73444444,-3.41388889
EXU,23.46638889,-75.78194444
EXU,23.46638889,-75.78194444
EXU,23.46666667,-75.78166667
EXU,23.46666667,-75.78166667
EYL,15.12305556,-10.56833333
EYL,15.12916667,-10.57083333
EYP,5.31750000,-72.38722222
EYP,5.31916667,-72.38416667
EYP,5.31916667,-72.38416667
EYP,5.31916667,-72.38388889
EYP,5.31916667,-72.38388889
EYW,24.55555556,-81.75972222
EYW,24.55611111,-81.76000000
EYW,24.55611111,-81.75944444
EZE,-34.82361111,-58.52861111
EZE,-34.82361111,-58.52861111
EZE,-34.82222222,-58.53583333
EZE,-34.82222222,-58.53583333
EZE,-34.82000000,-58.53388889
EZS,38.59777778,39.28138889
EZS,38.59777778,39.28138889
EZS,38.60222222,39.28694444
EZS,38.60222222,39.28694444
EZS,38.60833333,39.29166667
F70,33.57416666,-117.12833333
F70,33.57611111,-117.12805556
FAB,51.27527778,-0.77750000
FAB,51.27527778,-0.77750000
FAB,51.27583333,-0.77666667
FAB,51.27583333,-0.77666667
FAB,51.27583333,-0.77638889
FAB,51.28000000,-0.76333333
FAE,62.06333333,-7.27055556
FAE,62.06361111,-7.27722222
FAE,62.06666667,-7.26666667
FAI,64.81444444,-147.86277778
FAI,64.81500000,-147.85638889
FAI,64.81527778,-147.85666667
FAJ,18.30888889,-65.66194444
FAJ,18.30888889,-65.66194444
FAJ,18.30888889,-65.66194444
FAJ,18.30888889,-65.66166667
FAJ,18.30888889,-65.66166667
FAK,57.51666667,-135.21666667
FAL,26.58333333,-99.13333333
FAM,37.76111111,-90.42861111
FAM,37.76166667,-90.42833333
FAN,58.09944444,6.62611111
FAN,58.09972222,6.62611111
FAN,58.10083333,6.62638889
FAO,37.01444444,-7.97083333
FAO,37.01444444,-7.96583333
FAO,37.01444444,-7.96583333
FAO,37.01527778,-7.97222222
FAO,37.01527778,-7.97222222
FAO,37.01527778,-7.97222222
FAQ,-14.21722222,-169.42555556
FAQ,-14.21611111,-169.42361111
FAQ,-14.21611111,-169.42361111
FAQ,-14.21583333,-169.42388889
FAQ,-14.21583333,-169.42388889
FAR,46.91555556,-96.81472222
FAR,46.91555556,-96.81472222
FAR,46.92055556,-96.81583333
FAT,36.77611111,-119.71805556
FAT,36.77611111,-119.71805556
FAT,36.77611111,-119.71722222
FAT,36.77638889,-119.71861111
FAT,36.77666667,-119.71888889
FAT,36.77666667,-119.71888889
FAT,36.77666667,-119.71722222
FAU,60.89611111,-147.44666667
FAV,-16.05472222,-145.65805556
FAV,-16.05000000,-145.65000000
FAY,34.99111111,-78.88027778
FAY,34.99138889,-78.88027778
FBG,35.13194444,-78.93611111
FBG,35.13194444,-78.93500000
FBK,64.83666667,-147.61638889
FBK,64.83694444,-147.61444444
FBK,64.83750000,-147.61444444
FBM,-11.59277778,27.52777778
FBM,-11.59138889,27.53083333
FBM,-11.59138889,27.53083333
FBM,-11.59111111,27.53111111
FBM,-11.59083333,27.52916667
FBR,41.39305556,-110.40555556
FBR,41.39333333,-110.40611111
FBR,41.39333333,-110.40611111
FBR,41.39333333,-110.40583333
FBR,41.39333333,-110.40583333
FBS,48.53750000,-123.00833333
FBU,59.89472222,10.61888889
FCA,48.31055556,-114.25611111
FCA,48.31277778,-114.25111111
FCH,36.73222222,-119.82027778
FCH,36.73250000,-119.81888889
FCM,44.82722222,-93.45722222
FCM,44.82750000,-93.45861111
FCN,53.76750000,8.65861111
FCO,41.80027778,12.23888889
FCO,41.80444444,12.25083333
FCS,38.67833333,-104.75666667
FCS,38.67833333,-104.75666667
FCS,38.67833333,-104.75638889
FCS,38.67833333,-104.75638889
FCS,38.67972222,-104.76083333
FCS,38.67972222,-104.76083333
FCS,38.68333333,-104.76666667
FDE,61.45916667,5.84750000
FDF,14.58972222,-61.00611111
FDF,14.58972222,-61.00611111
FDF,14.59083333,-61.00444444
FDF,14.59083333,-61.00444444
FDF,14.59222222,-60.99638889
FDF,14.59222222,-60.99638889
FDH,47.66722222,9.51250000
FDH,47.66722222,9.51250000
FDH,47.67138889,9.51138889
FDK,39.41444444,-77.37750000
FDK,39.41694444,-77.37472222
FDK,39.41750000,-77.37444444
FDK,39.41750000,-77.37416667
FDR,34.35222222,-98.98472222
FDR,34.35222222,-98.98388889
FDU,-3.31138889,17.38166667
FDU,-3.30555556,17.38333333
FDY,41.01194444,-83.66861111
FDY,41.01583333,-83.66638889
FEG,40.35027778,71.73361111
FEG,40.35027778,71.73361111
FEG,40.35833333,71.74472222
FEN,-3.85500000,-32.42333333
FEN,-3.85444444,-32.42305556
FEP,42.23555556,-89.56916667
FEP,42.24611111,-89.58194444
FET,41.44972222,-96.52111111
FET,41.44972222,-96.52111111
FET,41.45000000,-96.52111111
FET,41.45000000,-96.52111111
FET,41.45000000,-96.51666667
FEW,41.13333333,-104.86722222
FEW,41.14166667,-104.87138889
FEZ,33.92722222,-4.97777778
FEZ,33.92888889,-4.97750000
FFD,51.68222222,-1.79000000
FFD,51.68222222,-1.79000000
FFD,51.68222222,-1.78805556
FFD,51.68361111,-1.79000000
FFD,51.68361111,-1.79000000
FFL,41.05583333,-91.98083333
FFM,46.28444444,-96.15750000
FFM,46.28444444,-96.15666667
FFO,39.82611111,-84.04833333
FFT,38.18166667,-84.90666667
FFT,38.18166667,-84.90666667
FFT,38.18194444,-84.90611111
FFT,38.18194444,-84.90611111
FFT,38.18250000,-84.90472222
FGD,22.67194444,-12.72805556
FGD,22.67194444,-12.72805556
FGD,22.67222222,-12.73055556
FGD,22.67222222,-12.73055556
FGD,22.67500000,-12.73194444
FGI,-13.84916667,-171.73972222
FGI,-13.84916667,-171.73944444
FGI,-13.84861111,-171.74083333
FHB,30.61194444,-81.46111111
FHU,31.58833333,-110.34444444
FHU,31.58888889,-110.34305556
FIC,55.77777778,-131.53750000
FID,41.25138889,-72.03166667
FID,41.25222222,-72.03166667
FIH,-4.38722222,15.44222222
FIH,-4.38722222,15.44222222
FIH,-4.38555556,15.44472222
FIH,-4.38555556,15.44472222
FIH,-4.38472222,15.44500000
FIL,38.95805556,-112.36305556
FIL,38.95833333,-112.36250000
FIL,38.95833333,-112.36250000
FIN,-6.62750000,147.86388889
FIN,-6.62250000,147.85416667
FIN,-6.62250000,147.85416667
FIN,-6.62138889,147.85361111
FIN,-6.62138889,147.85361111
FIN,-6.62138889,147.85388889
FIZ,-18.18361111,125.55972222
FIZ,-18.18194444,125.55861111
FIZ,-18.17833333,125.55416667
FJR,25.11083333,56.32416667
FJR,25.11222222,56.32416667
FKB,48.77944444,8.08055556
FKB,48.77944444,8.08055556
FKI,0.48166667,25.33805556
FKI,0.51666667,25.15500000
FKJ,36.13972222,136.22666667
FKJ,36.14277778,136.22388889
FKL,41.37750000,-79.86055556
FKL,41.37750000,-79.86055556
FKL,41.37777778,-79.86027778
FKL,41.37777778,-79.86027778
FKS,37.22750000,140.42805556
FKS,37.22861111,140.42916667
FL1,28.22805556,-82.15611111
FL1,28.22805556,-82.15611111
FL1,28.22805556,-82.15583333
FL1,28.22805556,-82.15583333
FL2,27.96083333,-80.55833333
FL2,27.96194444,-80.55972222
FL3,30.78000000,-85.59805556
FL4,29.46527778,-81.20777778
FL4,29.46583333,-81.20861111
FL4,29.46583333,-81.20861111
FL4,29.46583333,-81.20861111
FL4,29.46750000,-81.20638889
FL4,29.46750000,-81.20638889
FL5,29.35416667,-82.47277778
FL5,29.35472222,-82.47055556
FL5,29.35555556,-82.47194444
FL5,29.35555556,-82.47194444
FL5,29.35583333,-82.47194444
FL5,29.35583333,-82.47166667
FL5,29.35583333,-82.47166667
FL6,26.73527778,-81.05111111
FL7,26.85361111,-82.25250000
FL7,26.85361111,-82.25250000
FL7,26.85444444,-82.25111111
FL8,29.06694444,-81.28361111
FL9,27.89333333,-81.62138889
FL9,27.89388889,-81.62055556
FLA,1.58888889,-75.56444444
FLA,1.58888889,-75.56444444
FLA,1.58888889,-75.55888889
FLA,1.58916667,-75.56416667
FLA,1.58944444,-75.56444444
FLA,1.58944444,-75.56444444
FLB,-6.80000000,-43.03333333
FLD,43.77111111,-88.48833333
FLD,43.77166667,-88.48444444
FLF,54.77166667,9.37833333
FLF,54.77194444,9.37833333
FLF,54.77222222,9.38333333
FLF,54.78027778,9.37250000
FLF,54.78027778,9.37250000
FLF,54.78027778,9.37250000
FLF,54.78027778,9.37250000
FLG,35.13777778,-111.67166667
FLG,35.14027778,-111.66916667
FLJ,60.51666667,-148.00000000
FLL,26.07166667,-80.14972222
FLL,26.07166667,-80.14972222
FLL,26.07222222,-80.15305556
FLL,26.07250000,-80.15277778
FLL,26.07250000,-80.15277778
FLL,26.07416667,-80.15166667
FLN,-27.67055556,-48.54722222
FLN,-27.67055556,-48.54722222
FLN,-27.67055556,-48.54722222
FLN,-27.67055556,-48.54722222
FLN,-27.67027778,-48.54694444
FLN,-27.66972222,-48.55055556
FLO,34.18527778,-79.72388889
FLO,34.18888889,-79.72444444
FLR,43.81000000,11.20222222
FLR,43.81000000,11.20527778
FLR,43.81027778,11.19777778
FLS,-40.09500000,147.99666667
FLS,-40.09416667,147.99361111
FLS,-40.09138889,147.99277778
FLT,62.45277778,-157.98916667
